"IdTipoBeneficio_T";"IdAreaDeServicio_T";"IdCondicionDePagoCopago_T";"IdCondicionDePagoCoseguro_T";"IdNivelServicio_T";"IdPlan_T";"Fecha";"IdProveedor_T";"valorCopago";"valorCoseguro";"cantidadLimite"
865;107352017;34;45;3;"";"2017-12-31";93332;0;100;60
10;82502018;238;45;2;"67243LA0090004-03";"2018-12-31";67243;0;0;0
795;93312017;238;45;2;"83761GA0040022-02";"2017-12-31";83761;0;0;40
900;82792018;34;45;3;"70194PA0540001-00";"2018-12-31";70194;0;100;0
15;0;238;45;1;"33602TX0460570-01";"2018-12-31";33602;0;0;0
250;0;153;36;3;"98185MI0550001-00";"2017-12-31";98185;400;0;0
1805;88552018;34;45;3;"76168DE0410013-05";"2018-12-31";76168;0;100;0
80;39212017;238;45;2;"33602TX0780065-02";"2017-12-31";33602;0;0;0
750;0;34;45;3;"91661NJ2340003-05";"2017-12-31";91661;0;100;0
1030;111332018;238;45;2;"96751NH0150027-06";"2018-12-31";96751;0;0;0
1055;27992018;34;27;3;"28162OH0060068-01";"2018-12-31";28162;0;20;0
765;99472017;238;45;1;"91450AZ0080035-02";"2017-12-31";91450;0;0;0
400;82572018;34;27;1;"67243LA0090009-03";"2018-12-31";67243;0;50;0
835;38532017;238;45;1;"33602TX0770081-01";"2017-12-31";33602;0;0;0
395;27992018;238;45;1;"28162OH0060068-01";"2018-12-31";28162;0;0;0
165;15152018;238;45;2;"";"2018-12-31";20129;0;0;0
130;30982017;34;27;1;"29418TX0140002-04";"Dec 31,2017";29418;0;20;0
480;27872018;34;27;3;"28162OH0060061-04";"2018-12-31";28162;0;40;0
140;163794035;34;27;1;"37833WI0380063-01";"2017-12-31";37833;0;20;0
175;38542017;34;27;3;"33602TX0770087-00";"2017-12-31";33602;0;50;0
165;87132017;238;45;2;"74483MO0040003-03";"2017-12-31";74483;0;0;0
825;0;238;45;3;"27248TX0010008-02";"2018-12-31";27248;0;0;0
1475;44132018;34;45;3;"36194FL0140005-04";"2018-12-31";36194;0;100;0
1055;35022018;238;45;2;"31195SD0080004-01";"2018-12-31";31195;0;0;0
785;19372017;238;45;2;"21663FL0130009-01";"2017-12-31";21663;0;0;0
30;38002018;34;27;1;"33602TX0460692-03";"2018-12-31";33602;0;50;0
1230;27842018;34;27;1;"28162OH0060061-04";"2018-12-31";28162;0;20;0
775;37642017;34;27;1;"32753MO0780020-01";"2017-12-31";32753;0;30;0
330;38552017;34;27;1;"33602TX0770087-00";"2017-12-31";33602;0;40;35
790;16682018;238;45;2;"20129IL0340021-01";"2018-12-31";20129;0;0;60
595;108202017;238;45;2;"94529WI0220030-01";"2017-12-31";94529;0;0;0
490;14362018;238;45;2;"20129IL0330059-01";"2018-12-31";20129;0;0;0
875;95412017;34;27;3;"87571OK0350033-06";"2017-12-31";87571;0;30;0
405;0;238;45;2;"96751NH0150022-01";"2017-12-31";96751;0;0;0
900;50652018;34;27;3;"39424OR1460006-00";"2018-12-31";39424;0;50;0
410;33332017;34;27;3;"30613MO0560001-00";"2017-12-31";30613;0;50;0
395;170094035;34;45;3;"40047MI0070001-00";"2017-12-31";40047;0;100;0
725;37932018;34;36;2;"33602TX0460570-01";"2018-12-31";33602;0;0;0
790;107352017;34;45;3;"93332GA0710044-00";"2017-12-31";93332;0;100;40
135;15152018;34;45;3;"20129IL0330060-05";"2018-12-31";20129;0;100;25
10;96772017;34;36;2;"87571OK0460011-04";"2017-12-31";87571;0;0;0
645;82832018;34;27;1;"70194PA0540001-00";"Dec 31,2018";70194;0;20;0
400;177534036;34;45;3;"41921VA0020009-01";"2018-12-31";41921;0;100;0
225;43102018;238;45;2;"36096IL0990168-02";"2018-12-31";36096;0;0;0
375;38572017;34;36;2;"33602TX0770087-00";"2017-12-31";33602;0;0;0
0;64202017;34;18;1;"46275MI0010016-01";"2017-12-31";46275;0;0;0
190;82812018;34;9;1;"70194PA0540001-00";"2018-12-31";70194;0;0;1
80;50362018;238;45;2;"39424OR1460006-00";"2018-12-31";39424;0;0;0
640;98632018;34;45;3;"";"2018-12-31";89942;0;100;0
0;34782018;238;45;2;"31195SD0080004-01";"2018-12-31";31195;0;0;0
190;46512018;238;45;1;"37833WI0510083-06";"2018-12-31";37833;0;0;0
0;102182018;34;27;1;"91661NJ2340003-05";"2018-12-31";91661;0;10;0
130;2602017;238;45;2;"11512NC0100028-03";"2017-12-31";11512;0;0;0
820;82522018;34;9;3;"67243LA0090007-06";"2018-12-31";67243;0;0;2
75;38572017;238;45;2;"33602TX0770087-00";"2017-12-31";33602;0;0;0
330;46972017;34;45;3;"37833WI0540015-03";"2017-12-31";37833;0;100;0
0;67002017;238;45;2;"52697WI0010002-00";"2017-12-31";52697;0;0;0
1015;71252018;238;45;1;"54192IN0010016-02";"2018-12-31";54192;0;0;0
625;46922017;34;45;3;"";"2017-12-31";37833;0;100;0
220;30822018;34;45;3;"29418TX0140002-04";"2018-12-31";29418;0;100;0
330;82642017;34;27;1;"67243LA0100009-01";"2017-12-31";67243;0;60;0
190;82812018;34;45;3;"70194PA0540001-00";"2018-12-31";70194;0;100;1
275;37362017;238;36;1;"32753MO0780020-01";"2017-12-31";32753;0;0;1
590;11132018;238;45;1;"19636LA0590003-05";"2018-12-31";19636;0;0;0
1055;0;238;45;2;"67243LA0100009-01";"2017-12-31";67243;0;0;0
130;0;238;45;3;"60536SD0020029-02";"2018-12-31";60536;0;0;0
620;9682018;34;45;3;"16322PA0050102-00";"2018-12-31";16322;0;100;0
260;44112018;34;27;1;"36194FL0130003-01";"2018-12-31";36194;0;30;0
595;69202018;34;45;3;"54192IN0010012-02";"2018-12-31";54192;0;100;0
225;27972018;34;27;1;"28162OH0060068-01";"1920-12-31";28162;0;0;0
625;0;34;27;1;"67243LA0090009-03";"2018-12-31";67243;0;50;0
765;82572018;238;45;2;"67243LA0090009-03";"2018-12-31";67243;0;0;150
130;10182017;34;27;1;"16842FL0070128-03";"Dec 31,2017";16842;0;20;0
710;200334036;238;45;2;"67243LA0090004-00";"2018-12-31";67243;0;0;0
0;60242018;34;45;3;"41921VA0020009-01";"2018-12-31";41921;0;100;0
335;14942018;34;27;1;"";"2018-12-31";20129;0;20;2
250;23652018;34;27;1;"23603MT0300002-00";"2018-12-31";23603;0;50;0
735;31062017;34;45;3;"";"2017-12-31";29418;0;100;0
225;78312018;238;45;3;"66252TX0030004-02";"2018-12-31";66252;0;100;0
785;95082017;34;27;1;"87571OK0350027-05";"1920-12-31";87571;0;20;0
400;0;34;45;3;"33602TX0460274-03";"2017-12-31";33602;0;100;0
790;27612018;238;45;2;"27833IL0150002-04";"1920-12-31";27833;0;0;40
1000;13952018;238;45;2;"20129IL0310123-01";"2018-12-31";20129;0;0;0
645;99152017;34;45;3;"90714MS0010005-04";"2017-12-31";90714;0;100;0
80;0;238;45;3;"36239KY1140035-06";"2018-12-31";36239;0;0;0
400;0;34;45;3;"91661NJ2340003-05";"2017-12-31";91661;0;100;0
395;98162017;238;45;2;"89942GA0060004-01";"2017-12-31";89942;0;0;0
825;103142017;238;45;1;"91661NJ2340003-05";"2017-12-31";91661;0;0;0
455;85802018;238;45;3;"71837TX0010004-03";"2018-12-31";71837;0;0;0
1035;0;34;27;3;"67243LA0100009-01";"2017-12-31";67243;0;100;0
225;49052017;34;45;3;"38166WI0180012-06";"2017-12-31";38166;0;0;0
480;50152017;34;45;3;"38345WI0080018-03";"2017-12-31";38345;0;100;0
350;46922017;34;45;3;"37833WI0540010-01";"2017-12-31";37833;0;100;60
480;49872018;207;18;1;"38166WI0180012-06";"2018-12-31";38166;0;0;0
415;34532018;136;45;1;"30751MT0650009-00";"2018-12-31";30751;850;40;0
735;67172017;238;45;2;"52697WI0010002-00";"2017-12-31";52697;0;0;0
80;127824035;238;45;1;"16842FL0070128-03";"2017-12-31";16842;0;0;0
0;83912017;34;45;3;"70893GA0010008-05";"2017-12-31";70893;0;100;0
990;21962018;34;27;2;"22444PA0010047-00";"2018-12-31";22444;0;30;0
490;9902017;238;45;2;"16842FL0070128-03";"2017-12-31";16842;0;0;0
560;189904035;34;45;1;"56503FL2570001-04";"2017-12-31";56503;0;40;0
825;95302017;238;45;2;"87571OK0350033-06";"2017-12-31";87571;0;0;0
0;64192017;238;45;1;"46082HI0020001-01";"2017-12-31";46082;0;0;0
490;103282017;238;36;2;"91762NJ0070093-00";"2017-12-31";91762;35;0;0
255;28092018;34;27;3;"28162OH0060072-00";"2018-12-31";28162;0;0;0
165;0;238;45;3;"36194FL0130003-01";"2018-12-31";36194;0;0;0
1470;66282017;34;27;1;"52697WI0010002-00";"2017-12-31";52697;0;30;0
750;35442018;34;27;3;"31274WV0480009-01";"2018-12-31";31274;0;60;0
710;37932018;238;27;1;"33602TX0460570-01";"2018-12-31";33602;30;40;0
590;27992018;238;45;1;"28162OH0060068-01";"2018-12-31";28162;0;0;0
440;21182018;238;45;1;"22444PA0010043-00";"2018-12-31";22444;0;0;0
480;112662018;238;45;2;"";"2018-12-31";98185;0;0;0
360;44112018;238;45;2;"36194FL0130003-01";"1920-12-31";36194;0;0;0
990;51632017;34;45;3;"40047MI0070001-00";"Dec 31,2017";40047;0;100;0
15;9762018;238;45;2;"";"2018-12-31";16322;0;0;0
725;103902018;34;45;3;"91762NJ0070093-00";"2018-12-31";91762;0;100;0
305;45922017;238;36;3;"37833WI0380063-01";"2017-12-31";37833;10;0;0
735;112292018;238;45;2;"97176LA0340015-01";"2018-12-31";97176;0;0;1
710;37822017;238;36;1;"33602TX0460274-03";"2017-12-31";33602;20;0;0
220;38672017;238;45;2;"33602TX0770102-02";"2017-12-31";33602;0;0;0
450;0;238;45;2;"33602TX0770078-02";"2017-12-31";33602;0;0;0
820;102532018;238;45;1;"91661NJ2340003-05";"Dec 31,2018";91661;0;0;0
0;33732017;238;45;1;"30751MT0550012-02";"2017-12-31";30751;0;0;0
490;79002017;238;45;3;"";"2017-12-31";66252;0;100;0
795;134814036;238;45;2;"20129IL0340049-03";"2018-12-31";20129;0;0;60
0;105732018;51;36;2;"91762NJ0070093-05";"2018-12-31";91762;0;0;0
80;8822017;238;45;3;"14609WY0020001-00";"2017-12-31";14609;0;0;0
700;38002018;34;27;1;"33602TX0460692-03";"1920-12-31";33602;0;30;0
700;28202018;34;45;3;"28162OH0090052-00";"2018-12-31";28162;0;30;0
455;38522017;238;45;3;"33602TX0770078-02";"2017-12-31";33602;0;0;0
375;159334035;34;27;1;"36096IL0990056-00";"2017-12-31";36096;0;20;0
710;37372017;34;27;1;"32753MO0780020-01";"1920-12-31";32753;0;30;0
0;92902017;51;9;1;"83502GA0020003-01";"2017-12-31";83502;0;0;2
620;37912017;34;18;1;"33602TX0460322-03";"2017-12-31";33602;0;0;0
0;75542018;238;45;2;"60536SD0020029-02";"2018-12-31";60536;0;0;0
1015;82522018;238;36;1;"67243LA0090007-06";"2018-12-31";67243;15;0;0
420;43102018;238;45;1;"36096IL0990168-02";"Dec 31,2018";36096;0;0;0
1680;60492018;34;27;1;"41921VA0020012-03";"2018-12-31";41921;0;40;0
180;49192018;238;45;2;"38166WI0180012-06";"2018-12-31";38166;0;0;0
255;52202017;34;27;1;"";"2017-12-31";40047;0;20;0
880;168034036;34;45;3;"38345WI0080018-03";"2018-12-31";38345;0;100;0
770;58382018;34;27;1;"41921VA0020003-01";"2018-12-31";41921;0;30;0
30;40852017;34;27;1;"36096IL0990040-05";"2017-12-31";36096;0;30;0
625;48802018;34;45;3;"38166WI0180012-06";"2018-12-31";38166;0;100;0
0;76462018;34;9;1;"62201KY0290001-01";"2018-12-31";62201;0;0;2
80;0;238;45;2;"70893GA0010009-04";"2017-12-31";70893;0;0;0
0;105332018;34;27;1;"91762NJ0070093-00";"2018-12-31";91762;0;20;0
190;52082017;238;45;3;"40047MI0070001-00";"2017-12-31";40047;0;0;0
30;11412018;51;36;1;"19722NM0010001-02";"Dec 31,2018";19722;0;0;0
440;30222017;238;45;3;"29418TX0140002-04";"2017-12-31";29418;0;0;0
0;86872017;238;45;2;"74483MO0040003-03";"2017-12-31";74483;0;0;0
30;35012018;34;27;3;"31195SD0080004-01";"Dec 31,2018";31195;0;50;0
765;95082017;34;27;1;"87571OK0350027-05";"2017-12-31";87571;0;20;85
175;51922017;34;27;1;"40047MI0070001-00";"1920-12-31";40047;0;20;0
395;15272018;238;45;2;"20129IL0330060-05";"2018-12-31";20129;0;0;4
590;32392017;238;45;3;"30045AZ0020021-00";"2017-12-31";30045;0;0;0
990;14482018;34;45;3;"20129IL0330059-01";"2018-12-31";20129;0;100;0
450;40412018;238;45;2;"36096IL0810111-00";"2018-12-31";36096;0;0;0
865;112892017;238;45;2;"98185MI0550001-00";"2017-12-31";98185;0;0;45
1280;38362017;34;27;1;"33602TX0470295-01";"2017-12-31";33602;0;20;0
140;0;238;45;3;"72034NM0170001-00";"2017-12-31";72034;0;0;0
565;93512017;238;45;2;"83761GA0040022-02";"1920-12-31";83761;0;0;4
395;35592018;34;27;2;"";"2018-12-31";31274;0;40;0
1030;113972017;238;45;1;"99248TN0060001-01";"2017-12-31";99248;0;0;0
400;21702018;238;36;1;"22444PA0010047-00";"2018-12-31";22444;0;0;0
1035;52222017;51;36;1;"40047MI0070001-00";"1920-12-31";40047;0;0;0
30;41572017;34;27;1;"36096IL0990056-00";"2017-12-31";36096;0;20;0
455;85972018;34;27;3;"71933PA0020003-00";"2018-12-31";71933;0;60;0
415;21792018;34;27;2;"";"2018-12-31";22444;0;30;0
750;77032018;238;45;2;"66252TX0030004-02";"2018-12-31";66252;0;0;0
330;82642017;238;45;2;"67243LA0100009-01";"2017-12-31";67243;0;0;0
255;113612017;238;45;2;"99248TN0060001-01";"2017-12-31";99248;0;0;0
540;95082017;238;36;3;"87571OK0350027-05";"2017-12-31";87571;110;0;0
645;49462017;207;18;1;"38166WI0180012-06";"Dec 31,2017";38166;0;0;0
1000;200704036;34;27;1;"70194PA0540001-00";"2018-12-31";70194;0;20;0
215;47692017;238;45;2;"38166WI0140001-01";"2017-12-31";38166;0;0;0
450;98892017;238;45;3;"90714MS0010005-04";"2017-12-31";90714;0;0;0
820;76062017;238;45;2;"60612HI0110009-01";"1920-12-31";60612;0;0;0
10;164794035;34;45;3;"37833WI0540010-01";"2017-12-31";37833;0;100;0
625;202574035;34;18;1;"70893GA0010009-04";"2017-12-31";70893;0;0;0
165;104452017;238;45;1;"91762NJ0070093-00";"2017-12-31";91762;0;0;0
215;48562018;238;45;3;"38166WI0180007-00";"2018-12-31";38166;0;0;0
735;62002018;34;45;3;"41921VA0020029-03";"1920-12-31";41921;0;100;0
235;30912018;34;27;1;"29418TX0140002-04";"2018-12-31";29418;0;20;0
990;99452018;153;36;1;"91450AZ0080033-01";"Dec 31,2018";91450;375;0;0
865;82792018;238;45;2;"70194PA0540001-00";"2018-12-31";70194;0;0;120
350;64202017;238;45;2;"46275MI0010016-01";"2017-12-31";46275;0;0;0
235;41802017;34;27;1;"36096IL0990056-00";"2017-12-31";36096;0;20;0
1055;32332017;34;27;1;"29698MI0540001-00";"2017-12-31";29698;0;30;0
540;0;34;45;3;"36239KY1140035-06";"2018-12-31";36239;0;100;0
335;92142018;34;27;1;"81413WI0470011-04";"2018-12-31";81413;0;40;2500
395;194514036;34;45;3;"66252TX0010001-00";"2018-12-31";66252;0;100;0
10;82402018;238;45;2;"67243LA0090002-01";"2018-12-31";67243;0;0;0
735;49602018;51;9;1;"38166WI0180012-06";"2018-12-31";38166;0;0;0
350;113612017;34;45;3;"";"2017-12-31";99248;0;100;60
795;96262017;34;27;1;"87571OK0460011-04";"2017-12-31";87571;0;20;25
85;28312018;238;45;2;"28162OH0090052-00";"2018-12-31";28162;0;0;0
125;161984036;34;27;3;"36194FL0130003-01";"2018-12-31";36194;0;50;36
735;103282017;238;36;1;"91762NJ0070093-00";"2017-12-31";91762;0;0;0
455;37772017;238;45;3;"33602TX0460274-03";"2017-12-31";33602;0;0;0
710;15712018;34;27;1;"20129IL0330060-05";"2018-12-31";20129;0;20;0
725;88612018;34;45;3;"76168DE0410013-05";"2018-12-31";76168;0;100;0
5;80412017;238;45;1;"66252TX0050001-00";"2017-12-31";66252;0;0;0
770;82502018;34;27;1;"67243LA0090004-03";"2018-12-31";67243;0;50;0
220;50632018;238;45;2;"39424OR1460006-00";"1920-12-31";39424;0;0;0
480;39252017;238;45;3;"33602TX0780065-02";"2017-12-31";33602;0;0;0
435;44212017;34;27;3;"36239KY1130005-05";"2017-12-31";36239;0;30;0
775;66052017;238;45;2;"52697WI0010002-00";"2017-12-31";52697;0;0;0
85;0;238;45;2;"33602TX0770087-00";"2017-12-31";33602;0;0;0
900;27932018;34;27;3;"28162OH0060061-04";"2018-12-31";28162;0;40;0
0;37652017;34;27;3;"32753MO0780020-01";"2017-12-31";32753;0;50;0
880;57352018;238;45;2;"41921VA0020003-00";"2018-12-31";41921;0;0;0
1015;2832018;34;27;3;"11512NC0100028-03";"2018-12-31";11512;0;0;0
0;104462018;34;27;2;"91762NJ0070093-00";"2018-12-31";91762;0;50;0
360;82572018;34;27;1;"67243LA0090009-03";"2018-12-31";67243;0;50;0
0;19542017;34;18;1;"21663FL0130009-01";"2017-12-31";21663;0;0;0
820;0;238;45;3;"96751NH0150027-06";"2017-12-31";96751;0;0;0
625;230744035;34;45;3;"98185MI0550001-00";"2017-12-31";98185;0;100;0
735;59652018;34;9;1;"41921VA0020009-01";"2018-12-31";41921;0;0;0
130;51512017;34;27;3;"39520KS0010003-01";"Dec 31,2017";39520;0;50;0
595;79632017;238;45;3;"66252TX0030004-02";"2017-12-31";66252;0;0;0
1065;55752018;238;45;2;"41183MI0030001-00";"2018-12-31";41183;0;0;0
0;98682017;238;45;1;"90714MS0010005-04";"2017-12-31";90714;0;0;0
225;11132018;34;27;1;"19636LA0590003-05";"2018-12-31";19636;0;10;0
1125;83822017;34;45;3;"70893GA0010008-05";"2017-12-31";70893;0;100;0
335;38372017;34;36;2;"33602TX0470295-01";"2017-12-31";33602;0;0;2
1245;107382017;238;36;1;"94529WI0210023-00";"2017-12-31";94529;0;0;1
735;3002018;238;45;2;"11512NC0100028-03";"2018-12-31";11512;0;0;0
625;50162018;34;27;1;"38345WI0080018-03";"2018-12-31";38345;0;30;0
490;82582018;34;27;3;"67243LA0090013-05";"2018-12-31";67243;0;50;0
565;168104036;34;27;3;"39424OR1460006-00";"2018-12-31";39424;0;50;0
790;42772018;34;36;2;"36096IL0990151-04";"2018-12-31";36096;0;0;0
235;99132017;238;45;2;"90714MS0010005-04";"2017-12-31";90714;0;0;0
255;39082017;238;45;1;"33602TX0780065-02";"1920-12-31";33602;0;0;0
795;42702018;238;45;1;"36096IL0990151-02";"2018-12-31";36096;0;0;0
830;86582018;34;45;3;"";"2018-12-31";73943;0;100;0
880;117632018;34;45;1;"";"2018-12-31";99969;0;50;0
785;38022018;34;45;1;"33602TX0460696-06";"2018-12-31";33602;0;30;0
375;75952018;34;27;3;"60536SD0020029-06";"2018-12-31";60536;0;40;0
895;4922017;34;27;3;"14002TN0190070-00";"2017-12-31";14002;0;50;0
395;50832018;238;45;2;"39424OR1460006-00";"2018-12-31";39424;0;0;0
5;107352017;238;45;1;"93332GA0710044-00";"2017-12-31";93332;0;0;0
190;39822018;34;9;3;"34964OH0030004-01";"2018-12-31";34964;0;0;2
1030;37822017;238;45;3;"33602TX0460274-03";"2017-12-31";33602;0;0;0
0;113082017;238;45;2;"98185MI0550001-00";"2017-12-31";98185;0;0;0
10;111842018;34;27;1;"96751NH0150027-06";"Dec 31,2018";96751;0;25;0
1030;80412017;238;45;2;"";"2017-12-31";66252;0;0;0
865;98672018;238;45;2;"89942GA0060004-01";"2018-12-31";89942;0;0;150
1280;39112017;238;45;1;"33602TX0780065-02";"2017-12-31";33602;0;0;0
865;45172018;34;36;2;"36239KY1140035-06";"2018-12-31";36239;0;0;90
190;108012017;238;45;2;"94529WI0220018-00";"2017-12-31";94529;0;0;1
490;38532017;34;27;3;"33602TX0770081-01";"2017-12-31";33602;0;50;0
420;82502018;34;27;1;"";"2018-12-31";67243;0;50;0
1015;28032018;238;45;2;"28162OH0060072-00";"2018-12-31";28162;0;0;0
765;51002017;238;45;2;"39520KS0010003-01";"2017-12-31";39520;0;0;0
175;45522018;34;36;2;"36239KY1140035-06";"2018-12-31";36239;0;0;0
490;21102018;238;36;1;"22444PA0010043-00";"2018-12-31";22444;20;0;0
420;155894036;34;45;1;"33602TX0460696-06";"2018-12-31";33602;0;30;0
1030;0;34;27;1;"37651MI0150012-00";"2017-12-31";37651;0;20;0
710;50152017;34;45;3;"38345WI0080018-03";"2017-12-31";38345;0;100;0
590;104912017;238;45;1;"91762NJ0070093-00";"2017-12-31";91762;0;0;0
790;41132017;34;36;2;"36096IL0990040-05";"2017-12-31";36096;0;0;0
335;50662018;34;27;1;"39424OR1460006-00";"2018-12-31";39424;0;35;0
85;95262017;238;45;3;"87571OK0350033-06";"2017-12-31";87571;0;0;0
15;38522017;238;45;3;"33602TX0770078-02";"2017-12-31";33602;0;0;0
595;38302018;238;45;3;"33602TX0460722-01";"2018-12-31";33602;0;0;0
0;99392017;238;45;1;"90714MS0010005-04";"2017-12-31";90714;0;0;0
225;38532017;34;36;2;"33602TX0770081-01";"2017-12-31";33602;0;0;0
165;75572018;238;45;1;"60536SD0020029-02";"2018-12-31";60536;0;0;0
480;155134035;34;27;3;"32753MO0780020-01";"2017-12-31";32753;0;50;0
80;37822017;238;45;3;"33602TX0460274-03";"2017-12-31";33602;0;0;0
135;57712018;34;27;1;"41921VA0020003-01";"2018-12-31";41921;0;40;30
85;80412017;238;45;3;"";"2017-12-31";66252;0;0;0
0;82642017;238;45;2;"67243LA0100009-01";"2017-12-31";67243;0;0;0
1595;93462017;238;45;3;"83761GA0040022-02";"2017-12-31";83761;0;0;0
85;82462018;34;45;1;"67243LA0090004-00";"2018-12-31";67243;0;50;0
1030;37922017;238;45;3;"33602TX0460322-03";"2017-12-31";33602;0;0;0
30;104282018;34;45;3;"91762NJ0070093-00";"2018-12-31";91762;0;100;0
450;38012018;238;45;2;"33602TX0460696-06";"2018-12-31";33602;0;0;0
305;5002017;34;27;1;"14002TN0190070-00";"2017-12-31";14002;0;20;0
275;93192017;238;45;1;"83761GA0040022-02";"2017-12-31";83761;0;0;1
450;170094035;238;45;3;"40047MI0070001-00";"2017-12-31";40047;0;0;0
880;11132018;34;27;1;"19636LA0590003-05";"2018-12-31";19636;0;30;0
455;9932017;238;45;3;"16842FL0070128-03";"2017-12-31";16842;0;0;0
620;109632017;34;27;1;"";"2017-12-31";96667;0;30;0
0;69932018;238;45;3;"54192IN0010012-02";"2018-12-31";54192;0;0;0
765;31822017;238;45;1;"29698MI0540001-00";"2017-12-31";29698;0;0;0
435;77972017;238;45;2;"66252TX0030004-02";"2017-12-31";66252;0;0;0
725;104452017;34;45;1;"";"2017-12-31";91762;0;50;0
775;58442018;34;27;1;"41921VA0020003-01";"2018-12-31";41921;0;40;0
10;64392017;34;27;1;"46944AL0430001-01";"2017-12-31";46944;0;0;0
420;101022017;34;27;1;"91661NJ2340003-05";"1920-12-31";91661;0;10;0
645;37622017;238;45;2;"32753MO0780020-01";"2017-12-31";32753;0;0;0
875;0;34;36;2;"87571OK0350033-06";"2017-12-31";87571;0;0;0
770;37882017;34;18;1;"33602TX0460322-03";"2017-12-31";33602;0;0;0
765;104002018;34;27;2;"91762NJ0070093-00";"2018-12-31";91762;0;50;0
990;37242017;34;27;1;"32753MO0780020-01";"2017-12-31";32753;0;30;0
875;29422017;34;45;3;"";"2017-12-31";29418;0;100;0
600;62052018;34;45;3;"41921VA0020029-03";"2018-12-31";41921;0;100;0
1455;66062017;34;45;3;"52697WI0010002-00";"2017-12-31";52697;0;100;0
795;157774036;238;36;1;"36096IL0810083-03";"2018-12-31";36096;70;0;0
0;1802017;34;27;3;"11512NC0100028-03";"2017-12-31";11512;0;50;0
135;19892017;238;36;1;"21663FL0130009-01";"2017-12-31";21663;60;0;35
700;57242018;34;27;1;"41921VA0020003-00";"2018-12-31";41921;0;40;0
540;82502018;34;45;3;"67243LA0090004-03";"Dec 31,2018";67243;0;100;0
375;0;34;45;3;"16322PA0050102-00";"2018-12-31";16322;0;100;0
420;37822017;34;45;3;"33602TX0460274-03";"2017-12-31";33602;0;100;0
795;28132018;238;45;2;"";"2018-12-31";28162;0;0;20
440;98372017;238;45;1;"89942GA0060004-01";"2017-12-31";89942;0;0;0
175;38532017;34;27;1;"33602TX0770081-01";"2017-12-31";33602;0;40;0
255;76812018;238;45;1;"";"2018-12-31";66252;0;0;0
30;14662018;34;27;1;"20129IL0330059-01";"2018-12-31";20129;0;20;0
85;8872017;238;45;2;"14609WY0020001-00";"1920-12-31";14609;0;0;0
980;33412017;34;27;1;"30613MO0560001-00";"2017-12-31";30613;0;50;0
765;37932018;238;45;1;"33602TX0460570-01";"2018-12-31";33602;0;0;0
990;61672018;238;45;2;"41921VA0020029-03";"2018-12-31";41921;0;0;0
830;38002018;51;36;1;"33602TX0460692-03";"2018-12-31";33602;0;0;1
1650;51042017;238;45;1;"39520KS0010003-01";"2017-12-31";39520;0;0;0
0;112952017;238;45;2;"98185MI0550001-00";"2017-12-31";98185;0;0;0
565;37692017;238;45;3;"";"2017-12-31";33602;0;0;0
15;38502017;238;45;3;"";"2017-12-31";33602;0;0;0
85;38362017;34;36;2;"33602TX0470295-01";"2017-12-31";33602;0;0;0
250;1722018;238;45;2;"11512NC0100028-03";"2018-12-31";11512;0;0;0
880;182074035;238;45;2;"46275MI0010016-01";"2017-12-31";46275;0;0;0
770;50162018;34;27;1;"38345WI0080018-03";"1920-12-31";38345;0;30;0
770;45922017;34;45;3;"37833WI0380063-01";"Dec 31,2017";37833;0;100;0
255;34492018;34;36;2;"30751MT0650009-00";"2018-12-31";30751;0;0;0
785;28102018;34;27;1;"28162OH0060072-00";"1920-12-31";28162;0;0;0
790;40472018;34;45;3;"36096IL0810111-02";"2018-12-31";36096;0;100;0
225;3822018;238;45;3;"11512NC0140002-02";"2018-12-31";11512;0;0;0
880;11132018;34;27;3;"19636LA0590003-05";"2018-12-31";19636;0;30;0
620;77762018;238;45;3;"66252TX0030004-02";"2018-12-31";66252;0;100;0
435;128344035;238;45;2;"16842FL0070128-03";"2017-12-31";16842;0;0;0
165;71992017;238;45;3;"56503FL2570001-04";"2017-12-31";56503;0;0;0
710;156514035;238;45;2;"33602TX0770102-02";"2017-12-31";33602;0;0;0
540;40362018;238;45;2;"36096IL0810111-00";"2018-12-31";36096;0;0;0
785;82582018;238;45;2;"67243LA0090013-05";"1920-12-31";67243;0;0;0
225;105162018;34;45;3;"91762NJ0070093-00";"2018-12-31";91762;0;100;0
305;103092018;34;45;3;"91661NJ2340003-05";"2018-12-31";91661;0;100;0
85;55182018;238;45;1;"41047OH0010019-04";"Dec 31,2018";41047;0;0;0
490;84912017;34;45;3;"70893GA0010009-04";"1920-12-31";70893;0;100;0
795;0;34;27;1;"67243LA0090004-03";"2018-12-31";67243;0;50;0
480;108672018;68;36;1;"95185VA0500008-00";"2018-12-31";95185;500;0;0
700;33612017;238;45;2;"30751MT0550012-02";"2017-12-31";30751;0;0;0
1055;80122017;238;45;2;"66252TX0030004-02";"1920-12-31";66252;0;0;0
835;38022018;238;45;1;"33602TX0460696-06";"2018-12-31";33602;0;0;0
875;41592017;34;36;2;"36096IL0990056-00";"2017-12-31";36096;0;0;0
775;46512018;238;45;2;"37833WI0510083-06";"1920-12-31";37833;0;0;0
220;0;238;45;3;"83761GA0040022-02";"2017-12-31";83761;0;0;0
825;41302017;238;45;3;"36096IL0990040-05";"2017-12-31";36096;0;0;0
900;61712018;34;27;1;"41921VA0020029-03";"1920-12-31";41921;0;30;0
